# Engine event dates; generated by tools/ExportEngineEventDates.java.
# Holy days: 1980-2050; recurrences only outside captured years 2000-2030.
# Calculated dates, not official holiday declarations.
# columns=id,date
calculated:ben_1	2032-09-20
calculated:ben_2	2032-09-21
calculated:international_peace_day	2032-09-21
calculated:ben_3	2032-09-22
calculated:ben_4	2032-09-23
calculated:ben_5	2032-09-24
calculated:constitution_day	2032-09-24
calculated:ben_6	2032-09-25
calculated:ben_7	2032-09-26
calculated:ben_8	2032-09-27
calculated:world_tourism_day	2032-09-27
sil	2032-09-27
calculated:ben_9	2032-09-28
calculated:ben_10	2032-09-29
calculated:ben_11	2032-09-30
calculated:ben_12	2032-10-01
calculated:cambodian_older_persons_day	2032-10-01
calculated:ben_13	2032-10-02
calculated:pchum_ben_festival	2032-10-03
calculated:pchum_ben_festival	2032-10-04
sil	2032-10-04
calculated:pchum_ben_festival	2032-10-05
calculated:world_teachers_day	2032-10-05
sil	2032-10-12
calculated:king_father_commemoration	2032-10-15
calculated:ending_buddhist_lent	2032-10-19
sil	2032-10-19
calculated:kathen_kal	2032-10-20
calculated:paris_peace_agreement	2032-10-23
sil	2032-10-27
calculated:king_coronation_day	2032-10-29
calculated:halloween	2032-10-31
sil	2032-11-02
calculated:royal_ballet_unesco	2032-11-07
calculated:independence_day	2032-11-09
sil	2032-11-10
calculated:water_festival	2032-11-16
calculated:water_festival	2032-11-17
sil	2032-11-17
calculated:water_festival	2032-11-18
calculated:environmental_sanitation_day	2032-11-23
calculated:khmer_shadow_theatre_unesco	2032-11-25
sil	2032-11-25
calculated:lkhon_khol_wat_svay_andet_unesco	2032-11-28
calculated:kun_lbokator_unesco	2032-11-29
calculated:chapei_dang_veng_unesco	2032-11-30
calculated:world_aids_day	2032-12-01
calculated:tug_of_war_unesco	2032-12-02
sil	2032-12-02
calculated:disabled_persons_day	2032-12-03
calculated:krama_unesco	2032-12-04
calculated:civil_aviation_day	2032-12-07
calculated:national_authors_day	2032-12-07
calculated:anti_corruption_day	2032-12-09
calculated:international_human_rights_day	2032-12-10
sil	2032-12-10
calculated:anti_human_trafficking_day	2032-12-12
calculated:angkor_wat_unesco	2032-12-14
calculated:cambodia_joined_un	2032-12-14
sil	2032-12-17
calculated:christmas_day	2032-12-25
sil	2032-12-25
calculated:peace_day_cambodia	2032-12-29
sil	2032-12-31
calculated:new_year_day	2033-01-01
calculated:victory_over_genocide	2033-01-07
sil	2033-01-08
sil	2033-01-15
sil	2033-01-23
sil	2033-01-30
sil	2033-02-07
calculated:meak_bochea	2033-02-14
calculated:valentine_day	2033-02-14
sil	2033-02-14
calculated:maternal_newborn_child_health_day	2033-02-21
sil	2033-02-22
calculated:national_mine_awareness_day	2033-02-24
sil	2033-02-28
calculated:national_culture_day	2033-03-03
calculated:water_policy_day	2033-03-04
calculated:international_women_day	2033-03-08
sil	2033-03-08
sil	2033-03-15
calculated:world_water_meteorological_day	2033-03-22
sil	2033-03-23
calculated:world_tuberculosis_day	2033-03-24
sil	2033-03-30
calculated:world_health_day	2033-04-07
sil	2033-04-07
calculated:international_buddhist_day	2033-04-08
calculated:khmer_new_year_1	2033-04-14
sil	2033-04-14
calculated:khmer_new_year_2	2033-04-15
calculated:khmer_new_year_3	2033-04-16
sil	2033-04-22
calculated:world_safety_and_health_at_work	2033-04-28
sil	2033-04-28
calculated:cambodia_joined_asean	2033-04-30
calculated:international_labor_day	2033-05-01
calculated:world_press_freedom_day	2033-05-03
sil	2033-05-06
calculated:mothers_day	2033-05-08
calculated:world_red_cross_day	2033-05-08
calculated:visak_bochea	2033-05-13
sil	2033-05-13
calculated:king_sihamoni_birthday	2033-05-14
calculated:international_day_of_families	2033-05-15
calculated:birth_of_national_police	2033-05-16
calculated:royal_ploughing_ceremony	2033-05-17
calculated:national_day_of_remembrance	2033-05-20
sil	2033-05-21
sil	2033-05-28
calculated:world_no_tobacco_day	2033-05-31
calculated:international_children_day	2033-06-01
calculated:world_environment_day	2033-06-05
sil	2033-06-05
calculated:world_day_against_child_labour	2033-06-12
sil	2033-06-12
calculated:icj_preah_vihear_ownership	2033-06-15
calculated:queen_mother_birthday	2033-06-18
calculated:fathers_day	2033-06-19
sil	2033-06-20
calculated:anti_drug_day	2033-06-26
sil	2033-06-26
calculated:national_fish_day	2033-07-01
calculated:cambodia_joined_unesco	2033-07-03
calculated:buddhist_lent_candles_making_day	2033-07-04
sil	2033-07-04
calculated:preah_vihear_unesco	2033-07-07
calculated:sambor_prei_kuk_unesco	2033-07-08
calculated:arbor_day	2033-07-09
calculated:the_ordained_dragon_monk	2033-07-10
calculated:m13_tuol_sleng_choeung_ek_unesco	2033-07-11
calculated:national_population_day	2033-07-11
sil	2033-07-11
calculated:beginning_buddhist_lent	2033-07-12
sil	2033-07-19
sil	2033-07-26
calculated:tuol_sleng_archives_unesco	2033-07-31
calculated:world_ranger_day	2033-07-31
sil	2033-08-03
calculated:indigenous_peoples_day	2033-08-09
sil	2033-08-10
calculated:international_youth_day	2033-08-12
sil	2033-08-18
sil	2033-08-24
sil	2033-09-01
calculated:international_literacy_day	2033-09-08
sil	2033-09-08
calculated:ben_1	2033-09-09
calculated:ben_2	2033-09-10
calculated:ben_3	2033-09-11
calculated:ben_4	2033-09-12
calculated:ben_5	2033-09-13
calculated:ben_6	2033-09-14
calculated:ben_7	2033-09-15
calculated:ben_8	2033-09-16
calculated:ozone_layer_preservation_day	2033-09-16
sil	2033-09-16
calculated:ben_9	2033-09-17
calculated:koh_ker_unesco	2033-09-17
calculated:ben_10	2033-09-18
calculated:ben_11	2033-09-19
calculated:ben_12	2033-09-20
calculated:ben_13	2033-09-21
calculated:international_peace_day	2033-09-21
calculated:pchum_ben_festival	2033-09-22
calculated:pchum_ben_festival	2033-09-23
sil	2033-09-23
calculated:constitution_day	2033-09-24
calculated:pchum_ben_festival	2033-09-24
calculated:world_tourism_day	2033-09-27
calculated:cambodian_older_persons_day	2033-10-01
sil	2033-10-01
calculated:world_teachers_day	2033-10-05
calculated:ending_buddhist_lent	2033-10-08
sil	2033-10-08
calculated:kathen_kal	2033-10-09
calculated:king_father_commemoration	2033-10-15
sil	2033-10-16
sil	2033-10-22
calculated:paris_peace_agreement	2033-10-23
calculated:king_coronation_day	2033-10-29
sil	2033-10-30
calculated:halloween	2033-10-31
calculated:water_festival	2033-11-05
calculated:water_festival	2033-11-06
sil	2033-11-06
calculated:royal_ballet_unesco	2033-11-07
calculated:water_festival	2033-11-07
calculated:independence_day	2033-11-09
sil	2033-11-14
sil	2033-11-21
calculated:environmental_sanitation_day	2033-11-23
calculated:khmer_shadow_theatre_unesco	2033-11-25
calculated:lkhon_khol_wat_svay_andet_unesco	2033-11-28
calculated:kun_lbokator_unesco	2033-11-29
sil	2033-11-29
calculated:chapei_dang_veng_unesco	2033-11-30
calculated:world_aids_day	2033-12-01
calculated:tug_of_war_unesco	2033-12-02
calculated:disabled_persons_day	2033-12-03
calculated:krama_unesco	2033-12-04
sil	2033-12-06
calculated:civil_aviation_day	2033-12-07
calculated:national_authors_day	2033-12-07
calculated:anti_corruption_day	2033-12-09
calculated:international_human_rights_day	2033-12-10
calculated:anti_human_trafficking_day	2033-12-12
calculated:angkor_wat_unesco	2033-12-14
calculated:cambodia_joined_un	2033-12-14
sil	2033-12-14
sil	2033-12-20
calculated:christmas_day	2033-12-25
sil	2033-12-28
calculated:peace_day_cambodia	2033-12-29
calculated:new_year_day	2034-01-01
sil	2034-01-04
calculated:victory_over_genocide	2034-01-07
sil	2034-01-12
sil	2034-01-19
sil	2034-01-27
calculated:meak_bochea	2034-02-03
sil	2034-02-03
sil	2034-02-11
calculated:valentine_day	2034-02-14
sil	2034-02-17
calculated:maternal_newborn_child_health_day	2034-02-21
calculated:national_mine_awareness_day	2034-02-24
sil	2034-02-25
calculated:national_culture_day	2034-03-03
calculated:water_policy_day	2034-03-04
sil	2034-03-04
calculated:international_women_day	2034-03-08
sil	2034-03-12
sil	2034-03-19
calculated:world_water_meteorological_day	2034-03-22
calculated:world_tuberculosis_day	2034-03-24
sil	2034-03-27
sil	2034-04-03
calculated:world_health_day	2034-04-07
calculated:international_buddhist_day	2034-04-08
sil	2034-04-11
calculated:khmer_new_year_1	2034-04-14
calculated:khmer_new_year_2	2034-04-15
calculated:khmer_new_year_3	2034-04-16
sil	2034-04-17
sil	2034-04-25
calculated:world_safety_and_health_at_work	2034-04-28
calculated:cambodia_joined_asean	2034-04-30
calculated:international_labor_day	2034-05-01
calculated:visak_bochea	2034-05-02
sil	2034-05-02
calculated:world_press_freedom_day	2034-05-03
calculated:royal_ploughing_ceremony	2034-05-06
calculated:world_red_cross_day	2034-05-08
sil	2034-05-10
calculated:king_sihamoni_birthday	2034-05-14
calculated:mothers_day	2034-05-14
calculated:international_day_of_families	2034-05-15
calculated:birth_of_national_police	2034-05-16
sil	2034-05-17
calculated:national_day_of_remembrance	2034-05-20
sil	2034-05-25
calculated:world_no_tobacco_day	2034-05-31
calculated:international_children_day	2034-06-01
sil	2034-06-01
calculated:world_environment_day	2034-06-05
sil	2034-06-09
calculated:world_day_against_child_labour	2034-06-12
calculated:icj_preah_vihear_ownership	2034-06-15
sil	2034-06-15
calculated:fathers_day	2034-06-18
calculated:queen_mother_birthday	2034-06-18
sil	2034-06-23
calculated:anti_drug_day	2034-06-26
sil	2034-06-30
calculated:national_fish_day	2034-07-01
calculated:cambodia_joined_unesco	2034-07-03
calculated:preah_vihear_unesco	2034-07-07
calculated:sambor_prei_kuk_unesco	2034-07-08
sil	2034-07-08
calculated:arbor_day	2034-07-09
calculated:m13_tuol_sleng_choeung_ek_unesco	2034-07-11
calculated:national_population_day	2034-07-11
sil	2034-07-15
calculated:buddhist_lent_candles_making_day	2034-07-23
sil	2034-07-23
calculated:the_ordained_dragon_monk	2034-07-29
sil	2034-07-30
calculated:beginning_buddhist_lent	2034-07-31
calculated:tuol_sleng_archives_unesco	2034-07-31
calculated:world_ranger_day	2034-07-31
sil	2034-08-07
calculated:indigenous_peoples_day	2034-08-09
calculated:international_youth_day	2034-08-12
sil	2034-08-14
sil	2034-08-22
sil	2034-08-29
sil	2034-09-06
calculated:international_literacy_day	2034-09-08
sil	2034-09-12
calculated:ozone_layer_preservation_day	2034-09-16
calculated:koh_ker_unesco	2034-09-17
sil	2034-09-20
calculated:international_peace_day	2034-09-21
calculated:constitution_day	2034-09-24
calculated:world_tourism_day	2034-09-27
sil	2034-09-27
calculated:ben_1	2034-09-28
calculated:ben_2	2034-09-29
calculated:ben_3	2034-09-30
calculated:ben_4	2034-10-01
calculated:cambodian_older_persons_day	2034-10-01
calculated:ben_5	2034-10-02
calculated:ben_6	2034-10-03
calculated:ben_7	2034-10-04
calculated:ben_8	2034-10-05
calculated:world_teachers_day	2034-10-05
sil	2034-10-05
calculated:ben_9	2034-10-06
calculated:ben_10	2034-10-07
calculated:ben_11	2034-10-08
calculated:ben_12	2034-10-09
calculated:ben_13	2034-10-10
calculated:pchum_ben_festival	2034-10-11
calculated:pchum_ben_festival	2034-10-12
sil	2034-10-12
calculated:pchum_ben_festival	2034-10-13
calculated:king_father_commemoration	2034-10-15
sil	2034-10-20
calculated:paris_peace_agreement	2034-10-23
calculated:ending_buddhist_lent	2034-10-27
sil	2034-10-27
calculated:kathen_kal	2034-10-28
calculated:king_coronation_day	2034-10-29
calculated:halloween	2034-10-31
sil	2034-11-04
calculated:royal_ballet_unesco	2034-11-07
calculated:independence_day	2034-11-09
sil	2034-11-10
sil	2034-11-18
calculated:environmental_sanitation_day	2034-11-23
calculated:water_festival	2034-11-24
calculated:khmer_shadow_theatre_unesco	2034-11-25
calculated:water_festival	2034-11-25
sil	2034-11-25
calculated:water_festival	2034-11-26
calculated:lkhon_khol_wat_svay_andet_unesco	2034-11-28
calculated:kun_lbokator_unesco	2034-11-29
calculated:chapei_dang_veng_unesco	2034-11-30
calculated:world_aids_day	2034-12-01
calculated:tug_of_war_unesco	2034-12-02
calculated:disabled_persons_day	2034-12-03
sil	2034-12-03
calculated:krama_unesco	2034-12-04
calculated:civil_aviation_day	2034-12-07
calculated:national_authors_day	2034-12-07
calculated:anti_corruption_day	2034-12-09
calculated:international_human_rights_day	2034-12-10
sil	2034-12-10
calculated:anti_human_trafficking_day	2034-12-12
calculated:angkor_wat_unesco	2034-12-14
calculated:cambodia_joined_un	2034-12-14
sil	2034-12-18
calculated:christmas_day	2034-12-25
sil	2034-12-25
calculated:peace_day_cambodia	2034-12-29
calculated:new_year_day	2035-01-01
sil	2035-01-02
calculated:victory_over_genocide	2035-01-07
sil	2035-01-08
sil	2035-01-16
sil	2035-01-23
sil	2035-01-31
sil	2035-02-07
calculated:valentine_day	2035-02-14
sil	2035-02-15
calculated:maternal_newborn_child_health_day	2035-02-21
calculated:meak_bochea	2035-02-22
sil	2035-02-22
calculated:national_mine_awareness_day	2035-02-24
sil	2035-03-02
calculated:national_culture_day	2035-03-03
calculated:water_policy_day	2035-03-04
calculated:international_women_day	2035-03-08
sil	2035-03-08
sil	2035-03-16
calculated:world_water_meteorological_day	2035-03-22
sil	2035-03-23
calculated:world_tuberculosis_day	2035-03-24
sil	2035-03-31
calculated:world_health_day	2035-04-07
sil	2035-04-07
calculated:international_buddhist_day	2035-04-08
calculated:khmer_new_year_1	2035-04-14
calculated:khmer_new_year_2	2035-04-15
sil	2035-04-15
calculated:khmer_new_year_3	2035-04-16
sil	2035-04-22
calculated:world_safety_and_health_at_work	2035-04-28
calculated:cambodia_joined_asean	2035-04-30
sil	2035-04-30
calculated:international_labor_day	2035-05-01
calculated:world_press_freedom_day	2035-05-03
sil	2035-05-06
calculated:world_red_cross_day	2035-05-08
calculated:mothers_day	2035-05-13
calculated:king_sihamoni_birthday	2035-05-14
sil	2035-05-14
calculated:international_day_of_families	2035-05-15
calculated:birth_of_national_police	2035-05-16
calculated:national_day_of_remembrance	2035-05-20
calculated:visak_bochea	2035-05-21
sil	2035-05-21
calculated:royal_ploughing_ceremony	2035-05-25
sil	2035-05-29
calculated:world_no_tobacco_day	2035-05-31
calculated:international_children_day	2035-06-01
calculated:world_environment_day	2035-06-05
sil	2035-06-05
calculated:world_day_against_child_labour	2035-06-12
sil	2035-06-13
calculated:icj_preah_vihear_ownership	2035-06-15
calculated:fathers_day	2035-06-17
calculated:queen_mother_birthday	2035-06-18
sil	2035-06-20
calculated:anti_drug_day	2035-06-26
sil	2035-06-28
calculated:national_fish_day	2035-07-01
calculated:cambodia_joined_unesco	2035-07-03
sil	2035-07-05
calculated:preah_vihear_unesco	2035-07-07
calculated:sambor_prei_kuk_unesco	2035-07-08
calculated:arbor_day	2035-07-09
calculated:m13_tuol_sleng_choeung_ek_unesco	2035-07-11
calculated:national_population_day	2035-07-11
calculated:buddhist_lent_candles_making_day	2035-07-13
sil	2035-07-13
calculated:the_ordained_dragon_monk	2035-07-19
sil	2035-07-20
calculated:beginning_buddhist_lent	2035-07-21
sil	2035-07-28
calculated:tuol_sleng_archives_unesco	2035-07-31
calculated:world_ranger_day	2035-07-31
sil	2035-08-04
calculated:indigenous_peoples_day	2035-08-09
calculated:international_youth_day	2035-08-12
sil	2035-08-12
sil	2035-08-19
sil	2035-08-27
sil	2035-09-02
calculated:international_literacy_day	2035-09-08
sil	2035-09-10
calculated:ozone_layer_preservation_day	2035-09-16
calculated:koh_ker_unesco	2035-09-17
sil	2035-09-17
calculated:ben_1	2035-09-18
calculated:ben_2	2035-09-19
calculated:ben_3	2035-09-20
calculated:ben_4	2035-09-21
calculated:international_peace_day	2035-09-21
calculated:ben_5	2035-09-22
calculated:ben_6	2035-09-23
calculated:ben_7	2035-09-24
calculated:constitution_day	2035-09-24
calculated:ben_8	2035-09-25
sil	2035-09-25
calculated:ben_9	2035-09-26
calculated:ben_10	2035-09-27
calculated:world_tourism_day	2035-09-27
calculated:ben_11	2035-09-28
calculated:ben_12	2035-09-29
calculated:ben_13	2035-09-30
calculated:cambodian_older_persons_day	2035-10-01
calculated:pchum_ben_festival	2035-10-01
calculated:pchum_ben_festival	2035-10-02
sil	2035-10-02
calculated:pchum_ben_festival	2035-10-03
calculated:world_teachers_day	2035-10-05
sil	2035-10-10
calculated:king_father_commemoration	2035-10-15
calculated:ending_buddhist_lent	2035-10-17
sil	2035-10-17
calculated:kathen_kal	2035-10-18
calculated:paris_peace_agreement	2035-10-23
sil	2035-10-25
calculated:king_coronation_day	2035-10-29
calculated:halloween	2035-10-31
sil	2035-10-31
calculated:royal_ballet_unesco	2035-11-07
sil	2035-11-08
calculated:independence_day	2035-11-09
calculated:water_festival	2035-11-14
calculated:water_festival	2035-11-15
sil	2035-11-15
calculated:water_festival	2035-11-16
calculated:environmental_sanitation_day	2035-11-23
sil	2035-11-23
calculated:khmer_shadow_theatre_unesco	2035-11-25
calculated:lkhon_khol_wat_svay_andet_unesco	2035-11-28
calculated:kun_lbokator_unesco	2035-11-29
calculated:chapei_dang_veng_unesco	2035-11-30
sil	2035-11-30
calculated:world_aids_day	2035-12-01
calculated:tug_of_war_unesco	2035-12-02
calculated:disabled_persons_day	2035-12-03
calculated:krama_unesco	2035-12-04
calculated:civil_aviation_day	2035-12-07
calculated:national_authors_day	2035-12-07
sil	2035-12-08
calculated:anti_corruption_day	2035-12-09
calculated:international_human_rights_day	2035-12-10
calculated:anti_human_trafficking_day	2035-12-12
calculated:angkor_wat_unesco	2035-12-14
calculated:cambodia_joined_un	2035-12-14
sil	2035-12-15
sil	2035-12-23
calculated:christmas_day	2035-12-25
calculated:peace_day_cambodia	2035-12-29
sil	2035-12-29
calculated:new_year_day	2036-01-01
sil	2036-01-06
calculated:victory_over_genocide	2036-01-07
sil	2036-01-13
sil	2036-01-21
sil	2036-01-28
sil	2036-02-05
calculated:meak_bochea	2036-02-12
sil	2036-02-12
calculated:valentine_day	2036-02-14
sil	2036-02-20
calculated:maternal_newborn_child_health_day	2036-02-21
calculated:national_mine_awareness_day	2036-02-24
sil	2036-02-26
calculated:national_culture_day	2036-03-03
calculated:water_policy_day	2036-03-04
sil	2036-03-05
calculated:international_women_day	2036-03-08
sil	2036-03-12
sil	2036-03-20
calculated:world_water_meteorological_day	2036-03-22
calculated:world_tuberculosis_day	2036-03-24
sil	2036-03-27
sil	2036-04-04
calculated:world_health_day	2036-04-07
calculated:international_buddhist_day	2036-04-08
sil	2036-04-11
calculated:khmer_new_year_1	2036-04-14
calculated:khmer_new_year_2	2036-04-15
calculated:khmer_new_year_3	2036-04-16
sil	2036-04-19
sil	2036-04-25
calculated:world_safety_and_health_at_work	2036-04-28
calculated:cambodia_joined_asean	2036-04-30
calculated:international_labor_day	2036-05-01
calculated:world_press_freedom_day	2036-05-03
sil	2036-05-03
calculated:world_red_cross_day	2036-05-08
calculated:visak_bochea	2036-05-10
sil	2036-05-10
calculated:mothers_day	2036-05-11
calculated:king_sihamoni_birthday	2036-05-14
calculated:royal_ploughing_ceremony	2036-05-14
calculated:international_day_of_families	2036-05-15
calculated:birth_of_national_police	2036-05-16
sil	2036-05-18
calculated:national_day_of_remembrance	2036-05-20
sil	2036-05-25
calculated:world_no_tobacco_day	2036-05-31
calculated:international_children_day	2036-06-01
sil	2036-06-02
calculated:world_environment_day	2036-06-05
sil	2036-06-09
calculated:world_day_against_child_labour	2036-06-12
calculated:fathers_day	2036-06-15
calculated:icj_preah_vihear_ownership	2036-06-15
sil	2036-06-17
calculated:queen_mother_birthday	2036-06-18
sil	2036-06-23
calculated:anti_drug_day	2036-06-26
calculated:buddhist_lent_candles_making_day	2036-07-01
calculated:national_fish_day	2036-07-01
sil	2036-07-01
calculated:cambodia_joined_unesco	2036-07-03
calculated:preah_vihear_unesco	2036-07-07
calculated:the_ordained_dragon_monk	2036-07-07
calculated:sambor_prei_kuk_unesco	2036-07-08
sil	2036-07-08
calculated:arbor_day	2036-07-09
calculated:beginning_buddhist_lent	2036-07-09
calculated:m13_tuol_sleng_choeung_ek_unesco	2036-07-11
calculated:national_population_day	2036-07-11
sil	2036-07-16
sil	2036-07-23
calculated:tuol_sleng_archives_unesco	2036-07-31
calculated:world_ranger_day	2036-07-31
sil	2036-07-31
sil	2036-08-07
calculated:indigenous_peoples_day	2036-08-09
calculated:international_youth_day	2036-08-12
sil	2036-08-15
sil	2036-08-21
sil	2036-08-29
sil	2036-09-05
calculated:ben_1	2036-09-06
calculated:ben_2	2036-09-07
calculated:ben_3	2036-09-08
calculated:international_literacy_day	2036-09-08
calculated:ben_4	2036-09-09
calculated:ben_5	2036-09-10
calculated:ben_6	2036-09-11
calculated:ben_7	2036-09-12
calculated:ben_8	2036-09-13
sil	2036-09-13
calculated:ben_9	2036-09-14
calculated:ben_10	2036-09-15
calculated:ben_11	2036-09-16
calculated:ozone_layer_preservation_day	2036-09-16
calculated:ben_12	2036-09-17
calculated:koh_ker_unesco	2036-09-17
calculated:ben_13	2036-09-18
calculated:pchum_ben_festival	2036-09-19
calculated:pchum_ben_festival	2036-09-20
sil	2036-09-20
calculated:international_peace_day	2036-09-21
calculated:pchum_ben_festival	2036-09-21
calculated:constitution_day	2036-09-24
calculated:world_tourism_day	2036-09-27
sil	2036-09-28
calculated:cambodian_older_persons_day	2036-10-01
calculated:ending_buddhist_lent	2036-10-05
calculated:world_teachers_day	2036-10-05
sil	2036-10-05
calculated:kathen_kal	2036-10-06
sil	2036-10-13
calculated:king_father_commemoration	2036-10-15
sil	2036-10-19
calculated:paris_peace_agreement	2036-10-23
sil	2036-10-27
calculated:king_coronation_day	2036-10-29
calculated:halloween	2036-10-31
calculated:water_festival	2036-11-02
calculated:water_festival	2036-11-03
sil	2036-11-03
calculated:water_festival	2036-11-04
calculated:royal_ballet_unesco	2036-11-07
calculated:independence_day	2036-11-09
sil	2036-11-11
sil	2036-11-18
calculated:environmental_sanitation_day	2036-11-23
calculated:khmer_shadow_theatre_unesco	2036-11-25
sil	2036-11-26
calculated:lkhon_khol_wat_svay_andet_unesco	2036-11-28
calculated:kun_lbokator_unesco	2036-11-29
calculated:chapei_dang_veng_unesco	2036-11-30
calculated:world_aids_day	2036-12-01
calculated:tug_of_war_unesco	2036-12-02
calculated:disabled_persons_day	2036-12-03
sil	2036-12-03
calculated:krama_unesco	2036-12-04
calculated:civil_aviation_day	2036-12-07
calculated:national_authors_day	2036-12-07
calculated:anti_corruption_day	2036-12-09
calculated:international_human_rights_day	2036-12-10
sil	2036-12-11
calculated:anti_human_trafficking_day	2036-12-12
calculated:angkor_wat_unesco	2036-12-14
calculated:cambodia_joined_un	2036-12-14
sil	2036-12-17
calculated:christmas_day	2036-12-25
sil	2036-12-25
calculated:peace_day_cambodia	2036-12-29
calculated:new_year_day	2037-01-01
sil	2037-01-01
calculated:victory_over_genocide	2037-01-07
sil	2037-01-09
sil	2037-01-16
sil	2037-01-24
calculated:meak_bochea	2037-01-31
sil	2037-01-31
sil	2037-02-08
calculated:valentine_day	2037-02-14
sil	2037-02-14
calculated:maternal_newborn_child_health_day	2037-02-21
sil	2037-02-22
calculated:national_mine_awareness_day	2037-02-24
sil	2037-03-01
calculated:national_culture_day	2037-03-03
calculated:water_policy_day	2037-03-04
calculated:international_women_day	2037-03-08
sil	2037-03-09
sil	2037-03-16
calculated:world_water_meteorological_day	2037-03-22
calculated:world_tuberculosis_day	2037-03-24
sil	2037-03-24
sil	2037-03-31
calculated:world_health_day	2037-04-07
calculated:international_buddhist_day	2037-04-08
sil	2037-04-08
calculated:khmer_new_year_1	2037-04-14
sil	2037-04-14
calculated:khmer_new_year_2	2037-04-15
calculated:khmer_new_year_3	2037-04-16
sil	2037-04-22
calculated:world_safety_and_health_at_work	2037-04-28
calculated:visak_bochea	2037-04-29
sil	2037-04-29
calculated:cambodia_joined_asean	2037-04-30
calculated:international_labor_day	2037-05-01
calculated:royal_ploughing_ceremony	2037-05-03
calculated:world_press_freedom_day	2037-05-03
sil	2037-05-07
calculated:world_red_cross_day	2037-05-08
calculated:mothers_day	2037-05-10
calculated:king_sihamoni_birthday	2037-05-14
sil	2037-05-14
calculated:international_day_of_families	2037-05-15
calculated:birth_of_national_police	2037-05-16
calculated:national_day_of_remembrance	2037-05-20
sil	2037-05-22
sil	2037-05-29
calculated:world_no_tobacco_day	2037-05-31
calculated:international_children_day	2037-06-01
calculated:world_environment_day	2037-06-05
sil	2037-06-06
calculated:world_day_against_child_labour	2037-06-12
sil	2037-06-12
calculated:icj_preah_vihear_ownership	2037-06-15
calculated:queen_mother_birthday	2037-06-18
sil	2037-06-20
calculated:fathers_day	2037-06-21
calculated:anti_drug_day	2037-06-26
sil	2037-06-27
calculated:national_fish_day	2037-07-01
calculated:cambodia_joined_unesco	2037-07-03
sil	2037-07-05
calculated:preah_vihear_unesco	2037-07-07
calculated:sambor_prei_kuk_unesco	2037-07-08
calculated:arbor_day	2037-07-09
calculated:m13_tuol_sleng_choeung_ek_unesco	2037-07-11
calculated:national_population_day	2037-07-11
sil	2037-07-12
calculated:buddhist_lent_candles_making_day	2037-07-20
sil	2037-07-20
calculated:the_ordained_dragon_monk	2037-07-26
sil	2037-07-27
calculated:beginning_buddhist_lent	2037-07-28
calculated:tuol_sleng_archives_unesco	2037-07-31
calculated:world_ranger_day	2037-07-31
sil	2037-08-04
calculated:indigenous_peoples_day	2037-08-09
sil	2037-08-11
calculated:international_youth_day	2037-08-12
sil	2037-08-19
sil	2037-08-26
sil	2037-09-03
calculated:international_literacy_day	2037-09-08
sil	2037-09-09
calculated:ozone_layer_preservation_day	2037-09-16
calculated:koh_ker_unesco	2037-09-17
sil	2037-09-17
calculated:international_peace_day	2037-09-21
calculated:constitution_day	2037-09-24
sil	2037-09-24
calculated:ben_1	2037-09-25
calculated:ben_2	2037-09-26
calculated:ben_3	2037-09-27
calculated:world_tourism_day	2037-09-27
calculated:ben_4	2037-09-28
calculated:ben_5	2037-09-29
calculated:ben_6	2037-09-30
calculated:ben_7	2037-10-01
calculated:cambodian_older_persons_day	2037-10-01
calculated:ben_8	2037-10-02
sil	2037-10-02
calculated:ben_9	2037-10-03
calculated:ben_10	2037-10-04
calculated:ben_11	2037-10-05
calculated:world_teachers_day	2037-10-05
calculated:ben_12	2037-10-06
calculated:ben_13	2037-10-07
calculated:pchum_ben_festival	2037-10-08
calculated:pchum_ben_festival	2037-10-09
sil	2037-10-09
calculated:pchum_ben_festival	2037-10-10
calculated:king_father_commemoration	2037-10-15
sil	2037-10-17
calculated:paris_peace_agreement	2037-10-23
calculated:ending_buddhist_lent	2037-10-24
sil	2037-10-24
calculated:kathen_kal	2037-10-25
calculated:king_coronation_day	2037-10-29
calculated:halloween	2037-10-31
sil	2037-11-01
calculated:royal_ballet_unesco	2037-11-07
sil	2037-11-07
calculated:independence_day	2037-11-09
sil	2037-11-15
calculated:water_festival	2037-11-21
calculated:water_festival	2037-11-22
sil	2037-11-22
calculated:environmental_sanitation_day	2037-11-23
calculated:water_festival	2037-11-23
calculated:khmer_shadow_theatre_unesco	2037-11-25
calculated:lkhon_khol_wat_svay_andet_unesco	2037-11-28
calculated:kun_lbokator_unesco	2037-11-29
calculated:chapei_dang_veng_unesco	2037-11-30
sil	2037-11-30
calculated:world_aids_day	2037-12-01
calculated:tug_of_war_unesco	2037-12-02
calculated:disabled_persons_day	2037-12-03
calculated:krama_unesco	2037-12-04
calculated:civil_aviation_day	2037-12-07
calculated:national_authors_day	2037-12-07
sil	2037-12-07
calculated:anti_corruption_day	2037-12-09
calculated:international_human_rights_day	2037-12-10
calculated:anti_human_trafficking_day	2037-12-12
calculated:angkor_wat_unesco	2037-12-14
calculated:cambodia_joined_un	2037-12-14
sil	2037-12-15
sil	2037-12-22
calculated:christmas_day	2037-12-25
calculated:peace_day_cambodia	2037-12-29
sil	2037-12-30
calculated:new_year_day	2038-01-01
sil	2038-01-05
calculated:victory_over_genocide	2038-01-07
