# Khmer Calendar event snapshot v1
# source=https://khmer-lunar-calendar.com/
# captured_at=2026-09-10T05:42:30.174Z
# coverage=2000-01-01/2030-12-31
# database_sha256=6efda12f4ec4435fe43e3a11da00bea2e2d305149d64062c5c60f04f7f5765d1
# columns=id,date,title_km,title_en,official_source_url
bedade017b1f82e4600175db	2005-07-22	ចូល​ព្រះ​វស្សា	Beginning of Buddhist Lent	
cce4f7a0ae5a5ca29d43a6bf	2005-08-09	ទិវា​អន្តរ​ជាតិ​ជនជាតិដើមភាគតិចពិភពលោក	International Day of the World's Indigenous Peoples	
27fe0c448ca50902e1552165	2005-08-12	ទិវា​យុវជន​អន្តរ​ជាតិ	International Youth Day	
8fb1851caaca1f640df5f058	2005-08-19	សែន​ក្បាល​ទឹក	Ghost Festival	
ad1a3689a68d75a0aa2c32cf	2005-09-08	ទិវា​អក្ខរ​កម្ម​អន្តរ​ជាតិ	International Literacy Day	
eca28ab7087afb6013b189b6	2005-09-16	ទិវា​អូ​ហ្សូន​បរិ​ស្ថាន​អន្តរ​ជាតិ ខួបលើកទី២០	International Day for the Preservation of the Ozone Layer	
7a82cb50e5f2e6c3b57a73d1	2005-09-18	សែន​លោក​ខែ	Mid-Autumn Festival	
e1977c540844699f82c95834	2005-09-19	បិណ្ឌ ១	Ben 1	
ee31a09e78eac547e8c7058f	2005-09-20	បិណ្ឌ ២	Ben 2	
1bfa195b710012587650c538	2005-09-21	ទិវា​សន្តិ​ភាព​អន្តរ​ជាតិ	International Day of Peace	
ec719396bde8f6410d1352a9	2005-09-21	បិណ្ឌ ៣	Ben 3	
89a9dc842e4e0bd19d03348a	2005-09-22	បិណ្ឌ ៤	Ben 4	
01a985a6e518c5f913ae5d00	2005-09-23	បិណ្ឌ ៥	Ben 5	
18a5b5dc147142dad0868936	2005-09-24	បិណ្ឌ ៦	Ben 6	
d31b285b8ac2796f4abdecd5	2005-09-24	ទិវា​ប្រកាស​រដ្ឋ​ធម្មនុញ្ញ ខួបលើកទី១២	Constitution Day	
b77efaae1f5df6010e769e84	2005-09-25	បិណ្ឌ ៧	Ben 7	
525a8fd7d01f122a36c5e202	2005-09-26	បិណ្ឌ ៨	Ben 8	
c2477ae01fbb22beb4c3b999	2005-09-27	ទិវា​ទេស​ចរណ៍​ពិ​ភព​លោក	World Tourism Day	
e9263ceb56c6c640217b17e8	2005-09-27	បិណ្ឌ ៩	Ben 9	
f8afea2d7c36db3641f75189	2005-09-28	បិណ្ឌ ១០	Ben 10	
6dd0abdd715da887c857a710	2005-09-29	បិណ្ឌ ១១	Ben 11	
1dddfdb04367e16016e70f60	2005-09-30	បិណ្ឌ ១២	Ben 12	
6f03afee227f5536830fee33	2005-10-01	ទិវា​មនុស្ស​ចាស់​កម្ពុជា  និងទិវាមនុស្សចាស់អន្តរជាតិ ខួបលើកទី៧	Cambodian Older Persons Day and the International Day of Older Persons	
8d05147a56972e1710227efb	2005-10-01	បិណ្ឌ ១៣	Ben 13	
afc9802957341c2992966890	2005-10-02	ពិធី​បុណ្យ​ភ្ជុំ​បិណ្ឌ	Pchum Ben Festival	
b7542422f6837e000298b458	2005-10-03	ពិធី​បុណ្យ​ភ្ជុំ​បិណ្ឌ	Pchum Ben Festival	
357f24c02db693c933df73eb	2005-10-04	ពិធី​បុណ្យ​ភ្ជុំ​បិណ្ឌ	Pchum Ben Festival	
521138e94a6a86eb45ac9102	2005-10-05	ទិវា​គ្រូ​បង្រៀន​ពិភព​លោក	World Teacher's Day	
ae3d60b93b0a1c606980cd92	2005-10-18	ចេញ​​ព្រះ​វស្សា	Ending of Buddhist Lent	
ccac4f9840c098fe5b061dcd	2005-10-19	កឋិន​កាល	Kathen Kal	
d984f2c26da740146e9c7a48	2005-10-23	ទិវារំលឹក​ខួប​នៃ​កិច្ចព្រមព្រៀង​សន្តិភាព​ទីក្រុង​ប៉ារីស	Paris Peace Agreement Day	
ea73601b10bd5a1e2f992bf5	2005-10-31	បុណ្យ​ហាឡូវីន	Halloween	
46b405fdc3c42961e9dea85f	2005-11-07	របាំ​ព្រះ​រាជ​ទ្រព្យ ត្រូវ​បាន​ចុះ​ក្នុង​បញ្ជី​បេតិ​កភណ្ឌ​វប្បធម៌អរូបីនៃមនុស្សជាតិ ខួបលើកទី២	Royal Ballet of Cambodia inscribed on the Representative List of the Intangible Cultural Heritage of Humanity	
afe9292824886f58059739e8	2005-11-09	ពិធី​បុណ្យ​ឯករាជ្យ​ជាតិ ខួបលើកទី៥២	Independence Day	
b6b64dfb4c746edf363772df	2005-11-15	ព្រះ​រាជ​ពិធី​បុណ្យ​អុំ​ទូក បណ្ដែត​ប្រទីប និង​សំពះ​ព្រះ​ខែ អកអំបុក	Water Festival	
0c6cb28a8f7e79117851993e	2005-11-16	ព្រះ​រាជ​ពិធី​បុណ្យ​អុំ​ទូក បណ្ដែត​ប្រទីប និង​សំពះ​ព្រះ​ខែ អកអំបុក	Water Festival	
6b408ff8ef5321e948f25c91	2005-11-17	ព្រះ​រាជ​ពិធី​បុណ្យ​អុំ​ទូក បណ្ដែត​ប្រទីប និង​សំពះ​ព្រះ​ខែ អកអំបុក	Water Festival	
3eaaeef22618e87532588cf3	2005-11-25	ល្ខោន​ស្រមោល​ស្បែក​ ត្រូវ​បាន​ចុះ​ក្នុង​បញ្ជី​បេតិក​ភណ្ឌវប្បធម៌អរូបីនៃមនុស្សជាតិ	Khmer Shadow Theatre inscribed on the Representative List of the Intangible Cultural Heritage of Humanity	
c084ff9f96c22b75f613f172	2005-12-01	ទិវា​ពិភព​លោក​ប្រ​យុទ្ធ​ប្រឆាំង​នឹងជម្ងឺអេដស៍	World AIDS Day	
f3cef622a56285b9b6a11597	2005-12-03	ទិវា​ជន​ពិ​ការ​ពិភព​លោក	International Day of Disabled Persons	
89647b863bcf13b4a24f370d	2005-12-07	ទិវា​អា​កាស​ចរណ៍ស៊ីវិល	Civil Aviation Day	
1df91478b6c109074f2fce93	2005-12-09	ទិវា​ប្រយុទ្ធ​ប្រឆាំង​អំពើ​ពុករលួយ	Anti-Corruption Day	
d6ec9b1250ed5f65e0f4d5a4	2005-12-10	ទិវា​សិទ្ធិ​មនុស្ស​អន្តរជាតិ ខួបលើកទី៥៧	International Human Rights Day	
7a2e354cc21fba380fb97c16	2005-12-14	កម្ពុជា​ចូល​ជា​សមា​ជិក​អង្គ​ការ​សហ​ប្រជាជាតិ ខួបលើកទី៥០	Cambodia became a member of the United Nations	
fa321b95bb7f5566d56f9365	2005-12-14	តំបន់​រមណី​ដ្ឋាន​អង្គរ ត្រូវ​បាន​ចុះ​ក្នុង​បញ្ជី​បេតិក​ភណ្ឌ​ពិភពលោករបស់អង្គការយូណេស្កូ ខួបលើកទី១៣	Angkor was inscribed on the UNESCO World Heritage List	
3eea40830c2d246109ee1a89	2005-12-22	សែន​នំ​អ៉ី	Winter Solstice Festival	
aeffa56e4fff84b3072fefdf	2005-12-25	បុណ្យ​​គ្រិស្ត​​ម៉ាស	Christmas Day	
9eb6d9b55f03051425eb73ec	2005-12-29	ទិវា​នយោ​បាយ​ឈ្នះ ឈ្នះ	Win-win Policy Day	
86240417a24cbc1b98898d6e	2006-01-01	ទិវា​ចូល​ឆ្នាំ​សាកល	New Year's Day	
ba41204c3b2cf4c2abe6ce17	2006-01-07	ទិវា​ជ័យ​ជម្នះ​លើ​របប​ប្រល័យ​ពូជ​សាសន៍ ខួបលើកទី២៧	Victory Over Genocide Day	
48a25420eb960464878b5d79	2006-01-23	ថ្ងៃ​សែន​ដក​ជើង​ធូប	Kitchen God Festival	
364c55e75b0757e8a2c70fc6	2006-01-28	ថ្ងៃ​សែន​ចូល​ឆ្នាំ​ចិន	Chinese New Year's Eve	
8d1d90957ae9b854709586c7	2006-01-29	ចូល​ឆ្នាំ​ចិន	Chinese New Year	
b501d6a71ccbb20c3a8d0dda	2006-01-30	ចូល​ឆ្នាំ​ចិន	Chinese New Year	
a5ba36b8e7f814a8778aa405	2006-01-31	ចូល​ឆ្នាំ​ចិន	Chinese New Year	
91b04ca3e9657be6cbc54df8	2006-02-12	ហែ​អ្នក​តា​ចិន	Spirit Parade	
fa8bb26e9c4e7eaaf2d46a93	2006-02-13	ពិធី​បុណ្យ​មាឃបូជា	Meak Bochea	
634e98a1961cff4e84682684	2006-02-14	ថ្ងៃ​បុណ្យ​នៃ​សេចក្តី​ស្រលាញ់	Valentine's Day	
d4df267a3b11fda7311c416e	2006-02-24	ទិវា​ជាតិ​យល់​ដឹង​ពី​មីន ខួបលើកទី៧	National Mine Awareness Day	
f863e1128488ddadedb35f38	2006-03-03	ទិវា​វប្ប​ធម៌​ជាតិ ខួបលើកទី៨	National Culture Day	
631b2d2c5a09ff85b0176a3a	2006-03-04	ទិវា​នយោបាយ​ទឹក	Water Policy Day	
73305cb8a45fe7ac7bebfc7f	2006-03-08	ទិវា​នារី​អន្តរជាតិ ខួបលើកទី៩៥	International Women's Day	
3855fbacbb1e88b94b8b4790	2006-03-22	ទិវា​ពិភព​លោក​ទឹក និង​ឧតុនិយម	World Water and World Meteorological Day	
6b7191f553e3b245fae9e78d	2006-03-24	ទិវា​ពិភព​លោក​កំចាត់​ជម្ងឺ​របេង	World Tuberculosis Day	
7ae8022ba75469b5cfa52cac	2006-04-05	ឆេង​ម៉េង	Tomb-Sweeping Day (Qingming Festival)	
36492913bd15cdc55b0a9332	2006-04-07	ទិវា​សុខ​ភាព​ពិភព​លោក	World Health Day	
feb72d754d21ee59b8549a48	2006-04-14	ពិធី​បុណ្យ​ចូល​ឆ្នាំ​ថ្មី ប្រពៃណី​ជាតិ - មហា​សង្រ្កាន្ត ម៉ោង ០៦:៤៨ AM	Khmer New Year - Moha Sankranta at 06:48 AM	
7e6ce23f171eb7ee9a7fdaa1	2006-04-15	ពិធី​បុណ្យ​ចូល​ឆ្នាំ​ថ្មី ប្រពៃណី​ជាតិ - វារ:​វ័ន​បត	Khmer New Year - Veareak Vanabat	
af0a01440d9b631ca072a6ea	2006-04-16	ពិធី​បុណ្យ​ចូល​ឆ្នាំ​ថ្មី ប្រពៃណី​ជាតិ - ថ្ងៃ​ឡើង​ស័ក	Khmer New Year - Veareak Laeung Sak	
fa1e71d59b36279dfad4d6e8	2006-04-28	ទិវា​ពិភព​លោក ដើម្បីសុវត្ថិភាព និងសុខភាពការងារ ខួបលើកទី៣	World Day for Safety and Health at Work	
3df6143fadf6e794fa2031a4	2006-04-30	កម្ពុជា​ចូល​ជា​សមា​ជិក​អាស៊ាន ខួបលើកទី៧	Cambodia joined The Association of Southeast Asian Nations (ASEAN)	
6e34f450d1d4665665b25484	2006-05-01	ទិវា​ពលកម្ម​អន្តរជាតិ ខួបលើកទី១២០	International Labor Day	
1501af26923eb60f12d95ff4	2006-05-03	ទិវា​សេរី​ភាព​សារ​ពត៌​មាន​ពិភព​លោក ខួបលើកទី១៣	World Press Freedom Day	
77d937bd51b1b27b1c78b84a	2006-05-08	ទិវា​ពិភព​លោក​កាក​បាទ​ក្រហម អឌ្ឍចន្ទក្រហម	World Red Cross and Red Crescent Day	
6912ca8b87223d88d16602ff	2006-05-12	ពិធី​បុណ្យ​វិសាខ​បូជា	Visak Bochea	
d5b902d3e1a63c2adb9094c2	2006-05-13	ព្រះ​រាជ​ពិធី​បុណ្យ​ចម្រើន​ព្រះ​ជន្ម ព្រះ​ករុណា​ព្រះ​បាទ​សម្តេច​ព្រះ​បរម​នាថ នរោត្តម សីហមុនី ព្រះ​មហាក្សត្រ​នៃ​ព្រះរាជាណាចក្រ​កម្ពុជា	King Sihamoni's Birthday	
0da0c11edee78af37b60ed63	2006-05-14	ព្រះ​រាជ​ពិធី​បុណ្យ​ចម្រើន​ព្រះ​ជន្ម ព្រះ​ករុណា​ព្រះ​បាទ​សម្តេច​ព្រះ​បរម​នាថ នរោត្តម សីហមុនី ព្រះ​មហាក្សត្រ​នៃ​ព្រះរាជាណាចក្រ​កម្ពុជា	King Sihamoni's Birthday	
ba94f3e59012708315c56e81	2006-05-14	ទិវា​អ្នក​ម្តាយ	Mother's Day	
a72d60de93264757df63df32	2006-05-15	ទិវា​អន្តរ​ជាតិ​នៃ​គ្រួសារ	International Day of Families	
d57860bd919f0228ed1a4934	2006-05-15	ព្រះ​រាជ​ពិធី​បុណ្យ​ចម្រើន​ព្រះ​ជន្ម ព្រះ​ករុណា​ព្រះ​បាទ​សម្តេច​ព្រះ​បរម​នាថ នរោត្តម សីហមុនី ព្រះ​មហាក្សត្រ​នៃ​ព្រះរាជាណាចក្រ​កម្ពុជា	King Sihamoni's Birthday	
6811e654aa36a74f1c7b5859	2006-05-16	កំណើត​នគរ​បាល​ជាតិ ខួបលើកទី៦១	Birth of the National Police	
a09cd7ecb973b65d6e03eb7f	2006-05-16	ព្រះ​រាជ​ពិធី​ច្រត់​ព្រះ​នង្គ័ល	Royal Ploughing Ceremony	
3426ffe20b726eba451c9276	2006-05-20	ទិវា​ជាតិ​នៃ​ការ​ចង​ចាំ	National Day of Remembrance	
0d5266e663f642329ef7b1e0	2006-05-31	សែន​នំ​ចាំង	Sticky Rice Dumplings (Zongzi)	
6473bc21df0b76e470b4935a	2006-05-31	ទិវា​ពិភព​លោក​គ្មាន​ថ្នាំ​ជក់	World No Tobacco Day	
c4246305a217f5f2481be048	2006-06-01	ទិវា​កុមារ​អន្តរ​ជាតិ ខួបលើកទី៥៧	International Children's Day	
ff948016555a2870baae9f38	2006-06-05	ទិវា​បរិ​ស្ថាន​ជាតិ និង​បរិ​ស្ថាន​ពិភព​លោក ខួបលើកទី១០	National and World Environment Day	
0c1443add8ac094d1498f65a	2006-06-12	ទិវា​ពិភព​លោក​ប្រឆាំង​ពលកម្ម​កុមារ ខួបលើកទី៥	Happy World Day Against Child Labour	
79611af9b7b57b6399485126	2006-06-15	តុលា​ការ​យុត្តិ​ធម៌​អន្តរ​ជាតិ​ក្រុង​ឡា​អេ សម្រេច​ឱ្យ​កម្ពុជាជាម្ចាស់កម្មសិទ្ធិ លើប្រាសាទព្រះវិហារ ខួបលើកទី៤៤	International Court of Justice in The Hague declared Cambodia is the owner of the Preah Vihear Temple	
7f68985dba5388c493204f43	2006-06-18	ទិវា​លោក​ឪពុក	Father's Day	
900fc165fe064e2d584f98de	2006-06-18	ព្រះ​រាជ​ពិធី​បុណ្យ​ចម្រើន​ព្រះ​ជន្ម សម្តេច​ព្រះ​មហាក្សត្រី នរោត្តម មុនិនាថ សីហនុ ព្រះ​វររាជ​មាតា​ជាតិ​ខ្មែរ ក្នុង​សេរីភាព សេចក្តីថ្លៃថ្នូរ និង​សុភមង្គល	Queen Mother's Birthday	
b0dfcf9365f13113d2616d7b	2006-06-26	ទិវា​អន្តរ​ជាតិ​ប្រយុទ្ធ​ប្រឆាំង​គ្រឿង​ញៀន	International Day Against Drug Abuse and Illicit Trafficking	
759a441541241642c094aee2	2006-07-01	ទិវា​មច្ឆា​ជាតិ	National Fish Day	
14b7ec7e15171fe0e1568eb2	2006-07-03	ពិធី​សិត​ទៀន​ព្រះ​វស្សា	Buddhist Lent Candles Making Day	
d60bc3a82eb984381b19363d	2006-07-03	កម្ពុជា​ចូល​ជា​សមា​ជិក​អង្គ​ការ​យូណេស្កូ ខួបលើកទី៥៥	Cambodia joined UNESCO	
04efbd74657ded5221208a5b	2006-07-09	រុក្ខ​ទិវា	Arbor Day	
4a7d0d2f4d683b2fc062a733	2006-07-09	បំបួស​នាគ​ខ្នាន	The Ordained Dragon Monk	
37422a403c7ca381957ec81a	2006-07-11	ចូល​ព្រះ​វស្សា	Beginning of Buddhist Lent	
fc17e66ed167b67e3bb5f0f5	2006-07-11	ទិវា​ជាតិ​ប្រជាជន និងប្រជាជន​ពិភព​លោក	National Population Day and World Population Day	
c65debf787711f3b4bc5fdba	2006-08-08	សែន​ក្បាល​ទឹក	Ghost Festival	
766964ff2ba5511721f0030a	2006-08-09	ទិវា​អន្តរ​ជាតិ​ជនជាតិដើមភាគតិចពិភពលោក	International Day of the World's Indigenous Peoples	
b5c9ab5c81ea373b56930d21	2006-08-12	ទិវា​យុវជន​អន្តរ​ជាតិ	International Youth Day	
3c3989ad383db01dd7c3df14	2006-09-08	បិណ្ឌ ១	Ben 1	
83de2c559a016093212faee3	2006-09-08	ទិវា​អក្ខរ​កម្ម​អន្តរ​ជាតិ	International Literacy Day	
3e7205a289361b7579c71c9d	2006-09-09	បិណ្ឌ ២	Ben 2	
4827be566ab79775c060dc82	2006-09-10	បិណ្ឌ ៣	Ben 3	
f1212a26f63d4361ebbe1736	2006-09-11	បិណ្ឌ ៤	Ben 4	
6fcdacaeee7914c9aa623377	2006-09-12	បិណ្ឌ ៥	Ben 5	
1c738db6616b7811eddd3351	2006-09-13	បិណ្ឌ ៦	Ben 6	
f58beccc73adf7999536a926	2006-09-14	បិណ្ឌ ៧	Ben 7	
c475cc039d07e9290e18bc63	2006-09-15	បិណ្ឌ ៨	Ben 8	
c102eafeae2737ffcdbd2e3a	2006-09-16	បិណ្ឌ ៩	Ben 9	
d9d30ba98cb8a39f1779e0f4	2006-09-16	ទិវា​អូ​ហ្សូន​បរិ​ស្ថាន​អន្តរ​ជាតិ ខួបលើកទី២១	International Day for the Preservation of the Ozone Layer	
236f2f74454a38c7c6fcca27	2006-09-17	បិណ្ឌ ១០	Ben 10	
58f969ff2c3e436c52a6d1c3	2006-09-18	បិណ្ឌ ១១	Ben 11	
9be2461c1a3550dc7abe869d	2006-09-19	បិណ្ឌ ១២	Ben 12	
75f2dc21e2347f0d375688dc	2006-09-20	បិណ្ឌ ១៣	Ben 13	
70a300f8d6c224d0db604562	2006-09-21	ពិធី​បុណ្យ​ភ្ជុំ​បិណ្ឌ	Pchum Ben Festival	
7b6d30bc68f2c4c403d4b3c3	2006-09-21	ទិវា​សន្តិ​ភាព​អន្តរ​ជាតិ	International Day of Peace	
fef5023877a9d3d9eb9e1cd8	2006-09-22	ពិធី​បុណ្យ​ភ្ជុំ​បិណ្ឌ	Pchum Ben Festival	
c013a076b5117b20da302bb0	2006-09-23	ពិធី​បុណ្យ​ភ្ជុំ​បិណ្ឌ	Pchum Ben Festival	
f7edd01e4f2d898a39caf0fe	2006-09-24	ទិវា​ប្រកាស​រដ្ឋ​ធម្មនុញ្ញ ខួបលើកទី១៣	Constitution Day	
ec4d50bad46876b904fe3e12	2006-09-27	ទិវា​ទេស​ចរណ៍​ពិ​ភព​លោក	World Tourism Day	
f6c34cb13493cf43f2b01ec6	2006-10-01	ទិវា​មនុស្ស​ចាស់​កម្ពុជា  និងទិវាមនុស្សចាស់អន្តរជាតិ ខួបលើកទី៨	Cambodian Older Persons Day and the International Day of Older Persons	
2fad926166160bc6289aff32	2006-10-05	ទិវា​គ្រូ​បង្រៀន​ពិភព​លោក	World Teacher's Day	
ee9d9f331136334b642dfa1f	2006-10-06	សែន​លោក​ខែ	Mid-Autumn Festival	
20f8f0c09b4e024a970343dd	2006-10-07	ចេញ​​ព្រះ​វស្សា	Ending of Buddhist Lent	
b57e36357b421e3bbe2085b1	2006-10-08	កឋិន​កាល	Kathen Kal	
8374badc4beb476d3c526a9b	2006-10-23	ទិវារំលឹក​ខួប​នៃ​កិច្ចព្រមព្រៀង​សន្តិភាព​ទីក្រុង​ប៉ារីស	Paris Peace Agreement Day	
41840c89a3bad761c9b2b0ee	2006-10-31	បុណ្យ​ហាឡូវីន	Halloween	
17a8f331ea9562b18c2c8c08	2006-11-04	ព្រះ​រាជ​ពិធី​បុណ្យ​អុំ​ទូក បណ្ដែត​ប្រទីប និង​សំពះ​ព្រះ​ខែ អកអំបុក	Water Festival	
8a3833bf9da47159b7a0f8d7	2006-11-05	ព្រះ​រាជ​ពិធី​បុណ្យ​អុំ​ទូក បណ្ដែត​ប្រទីប និង​សំពះ​ព្រះ​ខែ អកអំបុក	Water Festival	
d69cdaa2fb3bcc104281e09f	2006-11-06	ព្រះ​រាជ​ពិធី​បុណ្យ​អុំ​ទូក បណ្ដែត​ប្រទីប និង​សំពះ​ព្រះ​ខែ អកអំបុក	Water Festival	
2cd85b78f3fb34f77c168571	2006-11-07	របាំ​ព្រះ​រាជ​ទ្រព្យ ត្រូវ​បាន​ចុះ​ក្នុង​បញ្ជី​បេតិ​កភណ្ឌ​វប្បធម៌អរូបីនៃមនុស្សជាតិ ខួបលើកទី៣	Royal Ballet of Cambodia inscribed on the Representative List of the Intangible Cultural Heritage of Humanity	
047e1ad93678baa5347a63f7	2006-11-09	ពិធី​បុណ្យ​ឯករាជ្យ​ជាតិ ខួបលើកទី៥៣	Independence Day	
8d562307d24217bd4947a0bc	2006-11-25	ល្ខោន​ស្រមោល​ស្បែក​ ត្រូវ​បាន​ចុះ​ក្នុង​បញ្ជី​បេតិក​ភណ្ឌវប្បធម៌អរូបីនៃមនុស្សជាតិ ខួបលើកទី១	Khmer Shadow Theatre inscribed on the Representative List of the Intangible Cultural Heritage of Humanity	
52023a712f4d8ee1c4e412fc	2006-12-01	ទិវា​ពិភព​លោក​ប្រ​យុទ្ធ​ប្រឆាំង​នឹងជម្ងឺអេដស៍	World AIDS Day	
bb0ede866d5897ad3c043244	2006-12-03	ទិវា​ជន​ពិ​ការ​ពិភព​លោក	International Day of Disabled Persons	
5a41233fad7bbd6aa8498482	2006-12-07	ទិវា​អា​កាស​ចរណ៍ស៊ីវិល	Civil Aviation Day	
8843e3d6ef810c86efe18262	2006-12-09	ទិវា​ប្រយុទ្ធ​ប្រឆាំង​អំពើ​ពុករលួយ	Anti-Corruption Day	
eb0de9c7eaf0a32dc4ae3ac3	2006-12-10	ទិវា​សិទ្ធិ​មនុស្ស​អន្តរជាតិ ខួបលើកទី៥៨	International Human Rights Day	
4d5604754febac287580837a	2006-12-12	ទិវា​ជាតិ​ប្រឆាំង​ការ​ជួញ​ដូរ​មនុស្ស	National Anti-Human Trafficking Day	
ac8cd052718ba83ae3f2c848	2006-12-14	តំបន់​រមណី​ដ្ឋាន​អង្គរ ត្រូវ​បាន​ចុះ​ក្នុង​បញ្ជី​បេតិក​ភណ្ឌ​ពិភពលោករបស់អង្គការយូណេស្កូ ខួបលើកទី១៤	Angkor was inscribed on the UNESCO World Heritage List	
fe66880942811646a051ecbe	2006-12-14	កម្ពុជា​ចូល​ជា​សមា​ជិក​អង្គ​ការ​សហ​ប្រជាជាតិ ខួបលើកទី៥១	Cambodia became a member of the United Nations	
9104453da30af65010da4422	2006-12-22	សែន​នំ​អ៉ី	Winter Solstice Festival	
0d0af419cdf5912cf36b9f41	2006-12-25	បុណ្យ​​គ្រិស្ត​​ម៉ាស	Christmas Day	
5c0be0921cec4c223e2d1e8f	2006-12-29	ទិវា​នយោ​បាយ​ឈ្នះ ឈ្នះ	Win-win Policy Day	
52cc9dae3841e2d7f8a143cf	2007-01-01	ទិវា​ចូល​ឆ្នាំ​សាកល	New Year's Day	
e6565c376bd790495572f0dc	2007-01-07	ទិវា​ជ័យ​ជម្នះ​លើ​របប​ប្រល័យ​ពូជ​សាសន៍ ខួបលើកទី២៨	Victory Over Genocide Day	
f7885099ddb43ab08d2f5e62	2007-02-02	ពិធី​បុណ្យ​មាឃបូជា	Meak Bochea	
b1189720fe358d597a16d462	2007-02-11	ថ្ងៃ​សែន​ដក​ជើង​ធូប	Kitchen God Festival	
b8a1c1d3d2cb74bc76e7bea6	2007-02-14	ថ្ងៃ​បុណ្យ​នៃ​សេចក្តី​ស្រលាញ់	Valentine's Day	
532c820585074f73b21ffa44	2007-02-17	ថ្ងៃ​សែន​ចូល​ឆ្នាំ​ចិន	Chinese New Year's Eve	
902ae13ed8623e2f5db94ce2	2007-02-18	ចូល​ឆ្នាំ​ចិន	Chinese New Year	
3fde8c224b6836b90cd4d5d5	2007-02-19	ចូល​ឆ្នាំ​ចិន	Chinese New Year	
f98a9ce5bc7c9d5707c859a7	2007-02-20	ចូល​ឆ្នាំ​ចិន	Chinese New Year	
0d8ac993da04d826332f8ec7	2007-02-24	ទិវា​ជាតិ​យល់​ដឹង​ពី​មីន ខួបលើកទី៨	National Mine Awareness Day	
539e95b25201a851c2e876f6	2007-03-03	ទិវា​វប្ប​ធម៌​ជាតិ ខួបលើកទី៩	National Culture Day	
11e19e6265aab5d74f8bec60	2007-03-04	ហែ​អ្នក​តា​ចិន	Spirit Parade	
476c82c1eb310e5150218967	2007-03-04	ទិវា​នយោបាយ​ទឹក	Water Policy Day	
386467cd876d9937a0531165	2007-03-08	ទិវា​នារី​អន្តរជាតិ ខួបលើកទី៩៦	International Women's Day	
adcb871082e678e84fd1cf86	2007-03-22	ទិវា​ពិភព​លោក​ទឹក និង​ឧតុនិយម	World Water and World Meteorological Day	
d69dcdacc4d0db63eb8c1411	2007-03-24	ទិវា​ពិភព​លោក​កំចាត់​ជម្ងឺ​របេង	World Tuberculosis Day	
1d2278f67af3bf2fd25b06b6	2007-04-05	ឆេង​ម៉េង	Tomb-Sweeping Day (Qingming Festival)	
bf824d4a6bf5717a85e49682	2007-04-07	ទិវា​សុខ​ភាព​ពិភព​លោក	World Health Day	
ca7b2297342b1691eb0b4556	2007-04-14	ពិធី​បុណ្យ​ចូល​ឆ្នាំ​ថ្មី ប្រពៃណី​ជាតិ - មហា​សង្រ្កាន្ត ម៉ោង ១២:៤៨ AM	Khmer New Year - Moha Sankranta at 12:48 AM	
0a058c961944e398e05149d3	2007-04-15	ពិធី​បុណ្យ​ចូល​ឆ្នាំ​ថ្មី ប្រពៃណី​ជាតិ - វារ:​វ័ន​បត	Khmer New Year - Veareak Vanabat	
c3cea86d5ef7c52d94f9a333	2007-04-16	ពិធី​បុណ្យ​ចូល​ឆ្នាំ​ថ្មី ប្រពៃណី​ជាតិ - ថ្ងៃ​ឡើង​ស័ក	Khmer New Year - Veareak Laeung Sak	
6cbf8f0eb86ead4a79f8785a	2007-04-28	ទិវា​ពិភព​លោក ដើម្បីសុវត្ថិភាព និងសុខភាពការងារ ខួបលើកទី៤	World Day for Safety and Health at Work	
e3af72394d5ba58454f62a53	2007-04-30	កម្ពុជា​ចូល​ជា​សមា​ជិក​អាស៊ាន ខួបលើកទី៨	Cambodia joined The Association of Southeast Asian Nations (ASEAN)	
9e641e8a3d43b19ecc4a099d	2007-05-01	ពិធី​បុណ្យ​វិសាខ​បូជា	Visak Bochea	
a9b89aabd070ffbe2a366388	2007-05-01	ទិវា​ពលកម្ម​អន្តរជាតិ ខួបលើកទី១២១	International Labor Day	
4fd90871fab1809a0840bc4a	2007-05-03	ទិវា​សេរី​ភាព​សារ​ពត៌​មាន​ពិភព​លោក ខួបលើកទី១៤	World Press Freedom Day	
941f878ccb4dc87ef21cf1a8	2007-05-05	ព្រះ​រាជ​ពិធី​ច្រត់​ព្រះ​នង្គ័ល	Royal Ploughing Ceremony	
cdeb4513ad890a64fb4b32f1	2007-05-08	ទិវា​ពិភព​លោក​កាក​បាទ​ក្រហម អឌ្ឍចន្ទក្រហម	World Red Cross and Red Crescent Day	
cdde61af0991379093522744	2007-05-13	ទិវា​អ្នក​ម្តាយ	Mother's Day	
f9d8921c1d244484db4657bf	2007-05-13	ព្រះ​រាជ​ពិធី​បុណ្យ​ចម្រើន​ព្រះ​ជន្ម ព្រះ​ករុណា​ព្រះ​បាទ​សម្តេច​ព្រះ​បរម​នាថ នរោត្តម សីហមុនី ព្រះ​មហាក្សត្រ​នៃ​ព្រះរាជាណាចក្រ​កម្ពុជា	King Sihamoni's Birthday	
19604cf66f2c79f28a807b3b	2007-05-14	ព្រះ​រាជ​ពិធី​បុណ្យ​ចម្រើន​ព្រះ​ជន្ម ព្រះ​ករុណា​ព្រះ​បាទ​សម្តេច​ព្រះ​បរម​នាថ នរោត្តម សីហមុនី ព្រះ​មហាក្សត្រ​នៃ​ព្រះរាជាណាចក្រ​កម្ពុជា	King Sihamoni's Birthday	
